AMPID,TITLE,LATITUD,LONGITUD,TYPE,DESCRIPTION
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.83333,-87.15,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.15,-85.56667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.88333,-89.1,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.44056,-87.45167,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.36667,-86.83333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.31667,-88.15,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.48333,-88.78333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.7,-86.86667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.74641,-85.7361,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.11667,-87.98333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15,-88.93333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.56667,-86.63333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.15,-88.71667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.3,-87.65,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.83333,-85.9,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.45,-87.7,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.63333,-86.03333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.13333,-88.2,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.64,-87.92,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.31667,-87.21667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.71667,-88.63333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.85,-88.73333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.61667,-87.15,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.3,-88.88333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.45,-87.63333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.18333,-88.13333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.8,-88.15,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.66667,-86.65,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.41861,-87.24333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.26667,-87.86667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.93639,-87.36139,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.1,-88.68333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.5725,-87.28722,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.52278,-87.50167,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.26667,-86.98333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.34778,-87.10556,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.4325,-87.52083,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.16667,-88.53333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.62222,-87.37389,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.68333,-89.08333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.42,-87.68,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.76667,-88.33333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.2,-88.81667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.8,-88.35,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.83333,-88.35,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.23333,-88.3,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.76667,-87.13333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.46667,-87.56667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.65,-87.96667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.1,-88.48333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.58333,-87.88333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.5,-88.06667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.4,-87.8,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.58833,-87.71028,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.55306,-87.39056,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.88333,-86.68333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.8,-88.8,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.48333,-87.61667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.6,-86.25,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.68333,-88.6,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.48417,-87.08917,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.86667,-86.45,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.08333,-87,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.06667,-88.7,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.01667,-87.48333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.96667,-87.43333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.18333,-88.78333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.78333,-85.7,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.17,-88.81,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.91667,-86.3,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.79,-86.85,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.25,-86.86667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.7,-86.5,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.55,-86.3,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.71667,-86.08333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.67,-86.76,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.13333,-88.85,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.76667,-87.13333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.63333,-85.76667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.31667,-88.18333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.55083,-87.42639,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.51667,-88.8,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.61667,-88.48333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.6,-88.46667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.05,-88.65,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.1,-88.76,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.46,-87.88,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.66667,-87.1,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.05,-88.01667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.58333,-87.76667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.13333,-88.73333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.95,-87.33333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.03333,-88.61667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.27694,-87.28,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.95306,-87.25611,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.06667,-88.61667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.61667,-86.3,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.7,-87.66667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.21667,-88.53333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.78333,-88.58333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.96667,-88.8,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.73333,-88.6,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.65,-86.36667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.57389,-87.28861,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.55,-88.91667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.26,-88.66,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.61611,-87.36833,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.15,-88.03333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.25,-87.35,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.31667,-88.98333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.63333,-88.73333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.51667,-87.5,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.16667,-87.13333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.21,-88.56,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.41,-89.23,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15,-88.33333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.75,-87.66667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.65,-88.2,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.56667,-87.3,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.26,-88.24,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.06667,-88.46667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.43333,-89.1,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.21,-87.95,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.26667,-88.43333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.01667,-88.65,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.26667,-86.98333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.79,-87.849,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.73333,-85.96667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.63333,-86.33333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.35,-88.4,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.63333,-88.25,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.81667,-87.25,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.11667,-88.03333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.88444,-87.70306,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.03333,-87.01667,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],13.88333,-87.24528,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.25,-85.75,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.68333,-89.1,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.66667,-87,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.66667,-86.1,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],15.06667,-88.68333,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.73333,-88.35,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.63333,-87.6,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.71667,-88,GENERACION Y FUENTE DE LA ENERGIA,
871711212600,Programa de Electrificaci•À_n Social Etapa ES-RP-2002 Empresa Nacional de Energ•À_a El_ctrica [ENEE],14.9,-88.71667,GENERACION Y FUENTE DE LA ENERGIA,
